Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
AFM	4q13.3	0.16	0.13	0.44	0.48	0.03	0.651	0.842	(A) Black or African American
HHAT	1q32.2	7.74	7.81	1.08	1.07	-0.07	0.651	0.842	(B) White
VPS35L	16p12.3	10.01	10.05	0.60	0.50	-0.04	0.651	0.842	(B) White
CHFR	12q24.33	9.18	9.14	0.64	0.55	0.04	0.651	0.842	(A) Black or African American
DHFR2	3q11.2	7.49	7.45	0.68	0.66	0.05	0.651	0.842	(A) Black or African American
RBM4B	11q13.2	7.99	7.95	0.51	0.52	0.03	0.652	0.842	(A) Black or African American
HHEX	10q23.33	7.26	7.32	0.90	0.85	-0.06	0.652	0.842	(B) White
KRT17	17q21.2	8.90	9.07	2.55	2.66	-0.17	0.652	0.842	(B) White
DNAJC25-GNG10	9q31.3	0.30	0.26	0.60	0.57	0.04	0.652	0.842	(A) Black or African American
UCP1	4q31.1	0.14	0.17	0.44	0.38	-0.03	0.652	0.843	(B) White
MIS12	17p13.2	8.55	8.58	0.46	0.47	-0.03	0.652	0.843	(B) White
MUC16	19p13.2	8.00	7.76	3.63	3.67	0.24	0.652	0.843	(A) Black or African American
ANAPC5	12q24.31	11.11	11.08	0.46	0.43	0.03	0.652	0.843	(A) Black or African American
ZNF404	19q13.31	5.14	5.23	1.33	1.15	-0.09	0.652	0.843	(B) White
EFNA4	1q21.3	8.66	8.61	0.80	0.83	0.05	0.652	0.843	(A) Black or African American
SETD1B	12q24.31	9.81	9.77	0.53	0.53	0.04	0.652	0.843	(A) Black or African American
KIF16B	20p12.1	9.05	9.10	0.74	0.67	-0.05	0.652	0.843	(B) White
BMS1P4	10q22.2	4.83	4.76	1.08	1.06	0.07	0.653	0.843	(A) Black or African American
EZR	6q25.3	13.50	13.46	0.63	0.73	0.04	0.653	0.843	(A) Black or African American
LINC00852	3p25.3	3.70	3.64	0.92	0.80	0.06	0.653	0.843	(A) Black or African American
LDLRAD1	1p32.3	3.52	3.36	2.33	2.22	0.15	0.653	0.843	(A) Black or African American
CILP	15q22.31	7.59	7.45	2.00	2.16	0.13	0.653	0.843	(A) Black or African American
ANKRD28	3p25.1	10.10	10.06	0.58	0.49	0.04	0.653	0.843	(A) Black or African American
RAPH1	2q33.2	10.89	10.95	0.81	0.74	-0.05	0.653	0.843	(B) White
CNTN2	1q32.1	1.40	1.50	1.46	1.36	-0.10	0.653	0.843	(B) White
MCM3AP-AS1	21q22.3	4.85	4.79	0.93	0.88	0.06	0.653	0.843	(A) Black or African American
CASK	Xp11.4	10.04	10.08	0.62	0.62	-0.04	0.653	0.843	(B) White
TNFRSF9	1p36.23	5.01	4.91	1.51	1.65	0.10	0.654	0.844	(A) Black or African American
DYRK3	1q32.1	7.38	7.32	0.89	0.86	0.06	0.654	0.844	(A) Black or African American
JRK	8q24.3	8.43	8.38	0.71	0.77	0.05	0.654	0.844	(A) Black or African American
SDE2	1q42.12	9.57	9.60	0.58	0.46	-0.04	0.654	0.844	(B) White
ELAVL1	19p13.2	10.67	10.65	0.26	0.29	0.02	0.654	0.844	(A) Black or African American
NAGK	2p13.3	10.20	10.17	0.52	0.47	0.03	0.654	0.844	(A) Black or African American
HOXD3	2q31.1	3.42	3.29	1.89	1.92	0.13	0.654	0.844	(A) Black or African American
NUDT13	10q22.2	5.46	5.52	0.92	0.91	-0.06	0.654	0.844	(B) White
PLIN2	9p22.1	10.25	10.32	1.06	1.04	-0.07	0.654	0.844	(B) White
NXNL1	19p13.11	0.06	0.07	0.18	0.26	-0.01	0.654	0.844	(B) White
SLC15A1	13q32.2-q32.3	3.69	3.84	2.23	2.68	-0.15	0.655	0.844	(B) White
CD6	11q12.2	7.96	7.88	1.20	1.23	0.08	0.655	0.844	(A) Black or African American
ZBTB42	14q32.33	8.96	8.91	0.76	0.71	0.05	0.655	0.844	(A) Black or African American
WDR33	2q14.3	10.63	10.61	0.33	0.35	0.02	0.655	0.844	(A) Black or African American
PRAMEF14	1p36.21	0.03	0.05	0.18	0.30	-0.01	0.655	0.844	(B) White
GPR25	1q32.1	2.20	2.11	1.32	1.25	0.09	0.655	0.844	(A) Black or African American
F2RL2	5q13.3	4.63	4.75	1.86	1.73	-0.12	0.655	0.844	(B) White
TGM4	3p21.31	0.94	1.00	0.87	1.10	-0.06	0.655	0.844	(B) White
DPEP1	16q24.3	4.82	4.68	2.08	1.84	0.14	0.655	0.844	(A) Black or African American
SEMG1	20q13.12	0.12	0.15	0.37	0.47	-0.03	0.655	0.844	(B) White
EEF1AKMT3	12q14.1	8.27	8.22	0.75	0.65	0.05	0.655	0.844	(A) Black or African American
KLC4	6p21.1	9.23	9.27	0.56	0.69	-0.04	0.655	0.844	(B) White
ZNF70	22q11.23	7.10	7.06	0.65	0.62	0.04	0.656	0.845	(A) Black or African American
TATDN3	1q32.3	8.16	8.20	0.49	0.53	-0.03	0.656	0.845	(B) White
PARPBP	12q23.2	6.59	6.67	1.32	1.08	-0.09	0.656	0.845	(B) White
MDH2	7q11.23	11.92	11.87	0.64	0.53	0.04	0.656	0.845	(A) Black or African American
SEC61A1	3q21.3	13.27	13.30	0.41	0.44	-0.03	0.656	0.845	(B) White
PRAC1	17q21.32	0.07	0.05	0.24	0.47	0.02	0.656	0.845	(A) Black or African American
MED30	8q24.11	7.63	7.60	0.57	0.63	0.04	0.656	0.845	(A) Black or African American
GGT5	22q11.23	9.39	9.47	1.28	1.05	-0.08	0.656	0.845	(B) White
NUP37	12q23.2	8.41	8.46	0.78	0.60	-0.05	0.656	0.845	(B) White
RIPOR2	6p22.3	7.71	7.81	1.51	1.33	-0.10	0.656	0.845	(B) White
HFM1	1p22.2	2.15	2.05	1.49	1.35	0.10	0.656	0.845	(A) Black or African American
NAA16	13q14.11	7.79	7.83	0.59	0.56	-0.04	0.656	0.845	(B) White
SCARNA10	12p13.31	1.31	1.25	0.96	0.96	0.06	0.656	0.845	(A) Black or African American
OR5K1	3q11.2	0.15	0.13	0.31	0.28	0.02	0.656	0.845	(A) Black or African American
SLC35B4	7q33	8.51	8.54	0.47	0.56	-0.03	0.656	0.845	(B) White
ST6GALNAC6	9q34.11	10.08	10.13	0.77	0.67	-0.05	0.657	0.845	(B) White
APOL5	22q12.3	0.22	0.20	0.35	0.53	0.02	0.657	0.845	(A) Black or African American
OGDH	7p13	11.55	11.52	0.57	0.51	0.04	0.657	0.845	(A) Black or African American
SGK2	20q13.12	4.66	4.80	2.05	1.97	-0.13	0.657	0.845	(B) White
ZNF687	1q21.3	10.08	10.05	0.55	0.56	0.04	0.657	0.845	(A) Black or African American
PRDM1	6q21	9.15	9.07	1.10	0.95	0.07	0.657	0.846	(A) Black or African American
ADGRG4	Xq26.3	0.24	0.28	0.54	0.67	-0.04	0.657	0.846	(B) White
FAM83H	8q24.3	11.37	11.32	0.85	0.84	0.06	0.657	0.846	(A) Black or African American
ZC3H12D	6q25.1	4.73	4.64	1.37	1.10	0.09	0.657	0.846	(A) Black or African American
ZNF597	16p13.3	5.62	5.67	0.73	1.02	-0.05	0.657	0.846	(B) White
MAP1LC3B	16q24.2	10.78	10.81	0.50	0.49	-0.03	0.657	0.846	(B) White
MFAP2	1p36.13	9.03	9.11	1.21	1.24	-0.08	0.657	0.846	(B) White
STAG3L2	7q11.23	5.93	5.88	0.74	0.94	0.05	0.657	0.846	(A) Black or African American
SLC12A6	15q14	9.34	9.38	0.61	0.61	-0.04	0.657	0.846	(B) White
DGKA	12q13.2	9.11	9.05	0.91	0.85	0.06	0.657	0.846	(A) Black or African American
ERAL1	17q11.2	10.10	10.08	0.34	0.42	0.02	0.657	0.846	(A) Black or African American
CEBPA-DT	19q13.11	5.31	5.40	1.49	1.43	-0.10	0.658	0.846	(B) White
UPRT	Xq13.3	7.77	7.80	0.49	0.51	-0.03	0.658	0.846	(B) White
ASL	7q11.21	9.98	9.93	0.72	0.74	0.05	0.658	0.846	(A) Black or African American
MYH8	17p13.1	0.26	0.23	0.46	0.50	0.03	0.658	0.846	(A) Black or African American
DIPK1A	1p22.1	8.09	8.14	0.71	0.75	-0.05	0.658	0.846	(B) White
RASSF9	12q21.31	5.67	5.77	1.56	1.69	-0.10	0.658	0.846	(B) White
RPL21	13q12.2	2.54	2.47	1.05	1.28	0.07	0.658	0.846	(A) Black or African American
ADCYAP1R1	7p14.3	0.60	0.65	0.85	0.81	-0.06	0.658	0.846	(B) White
BBS12	4q27	6.62	6.66	0.64	0.63	-0.04	0.658	0.846	(B) White
HS3ST2	16p12.2	6.35	6.48	2.06	1.61	-0.13	0.658	0.846	(B) White
DNAJC7	17q21.2	10.61	10.58	0.39	0.39	0.03	0.659	0.847	(A) Black or African American
SIRPD	20p13	0.92	0.97	0.84	0.82	-0.05	0.659	0.847	(B) White
USP47	11p15.3	10.48	10.52	0.56	0.46	-0.04	0.659	0.847	(B) White
AZU1	19p13.3	1.87	1.97	1.49	1.95	-0.10	0.659	0.847	(B) White
FBXO27	19q13.2	6.52	6.41	1.65	1.54	0.11	0.659	0.847	(A) Black or African American
PLD5	1q43	4.20	4.37	2.57	2.61	-0.17	0.659	0.847	(B) White
RSC1A1	1p36.21	7.54	7.58	0.59	0.59	-0.04	0.659	0.847	(B) White
CCDC15	11q24.2	5.33	5.39	0.88	0.99	-0.06	0.659	0.847	(B) White
COL1A1	17q21.33	15.15	15.24	1.26	1.61	-0.09	0.659	0.847	(B) White
PEF1	1p35.2	10.63	10.61	0.37	0.43	0.02	0.659	0.847	(A) Black or African American
RUNX1-IT1	21q22.12	0.90	0.97	0.96	0.86	-0.06	0.659	0.847	(B) White
FAM171B	2q32.1	6.77	6.86	1.30	1.31	-0.09	0.659	0.847	(B) White
WNT8B	10q24.31	1.57	1.50	0.95	1.03	0.06	0.660	0.847	(A) Black or African American
FAM71C	12q23.1	0.14	0.12	0.31	0.35	0.02	0.660	0.847	(A) Black or African American
MAT1A	10q22.3	4.11	4.26	2.46	2.15	-0.16	0.660	0.847	(B) White
SPP1	4q22.1	12.44	12.30	2.16	2.08	0.14	0.660	0.847	(A) Black or African American
CDHR1	10q23.1	3.08	2.99	1.43	1.40	0.09	0.660	0.847	(A) Black or African American
PDE4D	5q11.2-q12.1	9.59	9.68	1.33	1.41	-0.09	0.660	0.847	(B) White
ZDHHC6	10q25.2	9.58	9.55	0.42	0.40	0.03	0.660	0.847	(A) Black or African American
GTSF1L	20q13.12	0.92	0.87	0.76	0.78	0.05	0.660	0.847	(A) Black or African American
ATP5F1A	18q21.1	12.80	12.76	0.61	0.52	0.04	0.660	0.847	(A) Black or African American
VSTM4	10q11.23	8.16	8.23	1.05	1.10	-0.07	0.660	0.847	(B) White
ANGPTL3	1p31.3	0.71	0.77	0.83	1.14	-0.06	0.660	0.847	(B) White
SLN	11q22.3	1.81	1.90	1.48	1.48	-0.10	0.660	0.847	(B) White
PPY2P	17q11.2	0.80	0.72	1.28	1.18	0.08	0.660	0.847	(A) Black or African American
CRADD	12q22	6.96	7.03	1.02	0.63	-0.06	0.660	0.847	(B) White
OR52N2	11p15.4	0.72	0.80	1.22	1.10	-0.08	0.660	0.847	(B) White
DCTN6	8p12	8.79	8.82	0.51	0.57	-0.03	0.660	0.847	(B) White
HHIPL1	14q32.2	5.40	5.47	1.10	1.29	-0.07	0.660	0.847	(B) White
JARID2	6p22.3	8.92	8.96	0.61	0.65	-0.04	0.660	0.847	(B) White
CSN1S1	4q13.3	0.09	0.07	0.31	0.46	0.02	0.660	0.847	(A) Black or African American
MAST3	19p13.11	8.69	8.65	0.59	0.65	0.04	0.660	0.847	(A) Black or African American
COL11A1	1p21.1	8.26	8.08	2.54	3.25	0.17	0.660	0.847	(A) Black or African American
KCNG1	20q13.13	2.44	2.53	1.37	1.74	-0.09	0.660	0.847	(B) White
RAB27A	15q21.3	10.07	10.12	0.88	0.80	-0.06	0.660	0.847	(B) White
ASB4	7q21.3	2.01	1.91	1.61	1.39	0.10	0.661	0.847	(A) Black or African American
GZMA	5q11.2	7.18	7.28	1.50	1.48	-0.10	0.661	0.847	(B) White
CYP3A4	7q22.1	0.69	0.63	0.91	0.89	0.06	0.661	0.847	(A) Black or African American
ING1	13q34	8.66	8.62	0.68	0.55	0.04	0.661	0.847	(A) Black or African American
HIST1H4L	6p22.1	0.16	0.12	0.58	0.32	0.04	0.661	0.847	(A) Black or African American
TXNL1	18q21.31	10.21	10.17	0.56	0.57	0.04	0.661	0.847	(A) Black or African American
GPR50	Xq28	0.60	0.53	1.16	1.30	0.08	0.661	0.847	(A) Black or African American
RFPL2	22q12.3	1.59	1.51	1.21	1.01	0.08	0.661	0.847	(A) Black or African American
FAM86EP	4p16.3	6.13	6.18	0.75	0.67	-0.05	0.661	0.847	(B) White
ILF2	1q21.3	12.11	12.15	0.64	0.56	-0.04	0.661	0.847	(B) White
SLA2	20q11.23	6.21	6.14	1.09	1.14	0.07	0.661	0.847	(A) Black or African American
BPNT1	1q41	9.75	9.79	0.62	0.55	-0.04	0.661	0.847	(B) White
ZNF735	7q11.21	0.05	0.03	0.26	0.30	0.02	0.661	0.847	(A) Black or African American
NR1D1	17q21.1	8.70	8.63	1.01	1.03	0.07	0.661	0.847	(A) Black or African American
OR5B2	11q12.1	0.04	0.06	0.16	0.22	-0.01	0.661	0.847	(B) White
CITED1	Xq13.1	2.53	2.61	1.15	1.60	-0.08	0.661	0.848	(B) White
NUBP1	16p13.13	8.96	8.99	0.48	0.47	-0.03	0.661	0.848	(B) White
LLPH	12q14.3	9.19	9.22	0.48	0.54	-0.03	0.662	0.848	(B) White
CRYGC	2q33.3	0.05	0.04	0.28	0.22	0.02	0.662	0.848	(A) Black or African American
TMEM63C	14q24.3	6.68	6.54	2.25	2.49	0.15	0.662	0.848	(A) Black or African American
SHMT2	12q13.3	10.91	10.95	0.69	0.77	-0.05	0.662	0.848	(B) White
CSDE1	1p13.2	13.27	13.30	0.49	0.45	-0.03	0.662	0.848	(B) White
ADAMTSL5	19p13.3	5.55	5.65	1.54	1.60	-0.10	0.662	0.848	(B) White
DCUN1D3	16p12.3	7.93	7.88	0.68	0.62	0.04	0.662	0.848	(A) Black or African American
C8ORF76	8q24.13	8.98	8.94	0.67	0.68	0.04	0.662	0.848	(A) Black or African American
BORCS7	10q24.32	8.91	8.95	0.61	0.60	-0.04	0.662	0.848	(B) White
RELA	11q13.1	11.09	11.11	0.33	0.32	-0.02	0.662	0.848	(B) White
ACAN	15q26.1	5.30	5.41	1.74	1.79	-0.11	0.662	0.848	(B) White
BEND4	4p13	2.73	2.63	1.60	1.55	0.10	0.662	0.848	(A) Black or African American
GCK	7p13	2.10	2.00	1.65	1.28	0.10	0.662	0.848	(A) Black or African American
USP43	17p13.1	7.61	7.55	0.98	0.82	0.06	0.662	0.848	(A) Black or African American
EZH1	17q21.2	9.38	9.34	0.63	0.57	0.04	0.662	0.848	(A) Black or African American
PIGW	17q12	7.90	7.94	0.64	0.56	-0.04	0.662	0.848	(B) White
RELL1	4p14	8.45	8.51	0.91	0.86	-0.06	0.663	0.848	(B) White
GSK3B	3q13.33	10.20	10.17	0.58	0.49	0.04	0.663	0.848	(A) Black or African American
CUL2	10p11.21	9.43	9.46	0.49	0.45	-0.03	0.663	0.848	(B) White
HERC4	10q21.3	9.66	9.69	0.47	0.43	-0.03	0.663	0.848	(B) White
TCTN2	12q24.31	8.57	8.60	0.56	0.61	-0.04	0.663	0.848	(B) White
TRHR	8q23.1	0.11	0.10	0.29	0.38	0.02	0.663	0.848	(A) Black or African American
CALCB	11p15.2	1.32	1.18	2.28	2.09	0.15	0.663	0.848	(A) Black or African American
EGFLAM	5p13.2-p13.1	6.22	6.30	1.31	1.24	-0.08	0.663	0.848	(B) White
PRMT5	14q11.2	10.39	10.35	0.62	0.56	0.04	0.663	0.848	(A) Black or African American
FOXD1	5q13.2	3.26	3.12	2.11	2.23	0.14	0.663	0.848	(A) Black or African American
RIC3	11p15.4	4.72	4.60	1.89	1.85	0.12	0.663	0.848	(A) Black or African American
ACER1	19p13.3	0.37	0.33	0.52	0.52	0.03	0.663	0.848	(A) Black or African American
TESPA1	12q13.2	5.21	5.30	1.35	1.36	-0.09	0.663	0.848	(B) White
C12ORF45	12q23.3	7.59	7.62	0.56	0.62	-0.04	0.663	0.848	(B) White
ICOSLG	21q22.3	7.70	7.75	0.82	0.79	-0.05	0.664	0.848	(B) White
ELP5	17p13.1	9.05	9.02	0.46	0.51	0.03	0.664	0.849	(A) Black or African American
OR1B1	9q33.2	0.05	0.06	0.21	0.20	-0.01	0.664	0.849	(B) White
EIF2AK4	15q15.1	10.14	10.17	0.47	0.47	-0.03	0.664	0.849	(B) White
CCL19	9p13.3	8.09	7.94	2.29	2.07	0.15	0.664	0.849	(A) Black or African American
MME	3q25.2	7.23	7.37	2.34	1.70	-0.15	0.664	0.849	(B) White
KRT16	17q21.2	5.55	5.34	3.33	2.99	0.21	0.664	0.849	(A) Black or African American
SMURF1	7q22.1	10.79	10.75	0.55	0.63	0.04	0.664	0.849	(A) Black or African American
ZMYND15	17p13.2	6.51	6.44	1.07	1.08	0.07	0.664	0.849	(A) Black or African American
CD8B	2p11.2	5.88	5.98	1.64	1.49	-0.10	0.664	0.849	(B) White
ZXDA	Xp11.21	5.43	5.47	0.68	0.63	-0.04	0.664	0.849	(B) White
USP27X	Xp11.23	7.56	7.50	1.00	1.17	0.07	0.664	0.849	(A) Black or African American
ZNF396	18q12.2	5.48	5.43	0.76	0.84	0.05	0.664	0.849	(A) Black or African American
TM4SF1	3q25.1	12.67	12.60	1.04	1.19	0.07	0.664	0.849	(A) Black or African American
CMTM7	3p22.3	9.15	9.10	0.79	0.83	0.05	0.664	0.849	(A) Black or African American
CPS1	2q34	6.98	6.71	4.19	3.91	0.27	0.664	0.849	(A) Black or African American
ABCG4	11q23.3	1.92	1.86	0.97	0.91	0.06	0.664	0.849	(A) Black or African American
MCF2L2	3q27.1	4.04	3.95	1.42	1.08	0.09	0.665	0.849	(A) Black or African American
TDG	12q23.3	8.87	8.92	0.78	0.64	-0.05	0.665	0.849	(B) White
TM2D1	1p31.3	8.54	8.58	0.64	0.50	-0.04	0.665	0.849	(B) White
ZNF432	19q13.41	6.67	6.71	0.61	0.75	-0.04	0.665	0.849	(B) White
CALCOCO1	12q13.13	10.43	10.48	0.73	0.66	-0.05	0.665	0.849	(B) White
CST9L	20p11.21	0.02	0.01	0.15	0.12	0.01	0.665	0.849	(A) Black or African American
FBXO33	14q21.1	8.52	8.57	0.70	0.54	-0.04	0.665	0.849	(B) White
CPT2	1p32.3	9.57	9.54	0.51	0.48	0.03	0.665	0.849	(A) Black or African American
TDRKH	1q21.3	9.14	9.19	0.81	0.77	-0.05	0.665	0.849	(B) White
VPS28	8q24.3	10.85	10.81	0.61	0.64	0.04	0.665	0.849	(A) Black or African American
CST4	20p11.21	2.87	3.01	2.09	2.30	-0.14	0.665	0.849	(B) White
LINC02447	4p16.1	2.13	2.08	0.88	1.09	0.06	0.666	0.850	(A) Black or African American
PIK3CD-AS1	1p36.22	1.15	1.20	0.85	0.82	-0.05	0.666	0.850	(B) White
TMPRSS15	21q21.1	0.65	0.57	1.33	1.06	0.08	0.666	0.850	(A) Black or African American
C5ORF46	5q32	2.63	2.51	1.86	2.01	0.12	0.666	0.850	(A) Black or African American
LUZP4	Xq23	0.20	0.16	0.70	0.62	0.04	0.666	0.850	(A) Black or African American
LRRN4	20p12.3	7.02	7.20	2.88	2.35	-0.18	0.666	0.850	(B) White
SLC6A17	1p13.3	3.18	3.05	1.93	1.97	0.12	0.666	0.850	(A) Black or African American
MLC1	22q13.33	3.94	4.04	1.55	1.58	-0.10	0.666	0.850	(B) White
RBMY1J	Yq11.223	0.05	0.08	0.39	0.57	-0.03	0.666	0.850	(B) White
SLC16A13	17p13.1	6.95	6.90	0.86	0.78	0.05	0.666	0.850	(A) Black or African American
POP1	8q22.2	7.45	7.41	0.72	0.65	0.05	0.666	0.850	(A) Black or African American
TRPM8	2q37.1	4.45	4.62	2.65	2.87	-0.17	0.667	0.850	(B) White
RPL6	12q24.13	12.79	12.76	0.43	0.57	0.03	0.667	0.850	(A) Black or African American
SIKE1	1p13.2	9.54	9.51	0.50	0.47	0.03	0.667	0.850	(A) Black or African American
RGR	10q23.1	0.12	0.10	0.43	0.33	0.03	0.667	0.850	(A) Black or African American
ANKRD30BP2	21q11.2	0.47	0.53	0.84	1.07	-0.06	0.667	0.851	(B) White
TP73	1p36.32	5.87	5.77	1.50	1.44	0.10	0.667	0.851	(A) Black or African American
KIF26A	14q32.33	5.64	5.72	1.13	1.54	-0.08	0.667	0.851	(B) White
ZSWIM5	1p34.1	7.62	7.55	1.00	1.22	0.07	0.667	0.851	(A) Black or African American
GALNT8	12p13.32	0.66	0.72	0.82	0.93	-0.05	0.667	0.851	(B) White
MON1A	3p21.31	7.63	7.65	0.38	0.53	-0.03	0.667	0.851	(B) White
PCBP2	12q13.13	13.15	13.18	0.50	0.42	-0.03	0.668	0.851	(B) White
PRODH2	19q13.12	0.15	0.12	0.53	0.73	0.04	0.668	0.851	(A) Black or African American
PLPP7	9q34.13	4.26	4.33	1.05	0.97	-0.07	0.668	0.851	(B) White
FOXI2	10q26.2	1.11	1.19	1.26	1.24	-0.08	0.668	0.852	(B) White
MTERF4	2q37.3	8.63	8.60	0.37	0.44	0.02	0.668	0.852	(A) Black or African American
BEAN1	16q21	6.84	6.71	2.11	1.75	0.13	0.668	0.852	(A) Black or African American
ADAMTS14	10q22.1	6.68	6.76	1.21	1.37	-0.08	0.668	0.852	(B) White
GATB	4q31.3	8.44	8.40	0.55	0.49	0.03	0.669	0.852	(A) Black or African American
RARS2	6q15	9.09	9.13	0.54	0.53	-0.03	0.669	0.852	(B) White
CT47A1	Xq24	0.09	0.05	0.67	0.54	0.04	0.669	0.852	(A) Black or African American
OR52W1	11p15.4	0.11	0.09	0.25	0.24	0.02	0.669	0.852	(A) Black or African American
POM121L2	6p22.1	1.10	1.03	1.17	1.18	0.07	0.669	0.852	(A) Black or African American
PHB2	12p13.31	11.60	11.56	0.75	0.59	0.05	0.669	0.852	(A) Black or African American
UGT1A8	2q37.1	0.75	0.67	1.24	1.70	0.08	0.669	0.852	(A) Black or African American
UBAP2L	1q21.3	11.89	11.86	0.48	0.48	0.03	0.669	0.852	(A) Black or African American
STXBP6	14q12	4.70	4.57	2.04	1.61	0.13	0.669	0.852	(A) Black or African American
SPAG16	2q34	8.19	8.12	1.10	0.87	0.07	0.669	0.852	(A) Black or African American
IPO9	1q32.1	11.06	11.09	0.48	0.45	-0.03	0.669	0.852	(B) White
OR7C1	19p13.12	0.54	0.48	0.83	0.76	0.05	0.669	0.852	(A) Black or African American
CDR1	Xq27.1	2.25	2.35	1.59	1.33	-0.10	0.669	0.852	(B) White
KRT27	17q21.2	1.28	1.38	1.44	1.40	-0.09	0.669	0.852	(B) White
ZADH2	18q22.3	9.21	9.26	0.68	0.66	-0.04	0.669	0.852	(B) White
FBP2	9q22.32	0.82	0.74	1.21	0.94	0.07	0.670	0.853	(A) Black or African American
RORC	1q21.3	9.80	9.70	1.54	1.49	0.10	0.670	0.853	(A) Black or African American
ITGAD	16p11.2	2.45	2.36	1.45	1.56	0.09	0.670	0.853	(A) Black or African American
PIK3R5	17p13.1	7.92	7.85	1.00	1.10	0.06	0.670	0.853	(A) Black or African American
ADRA1A	8p21.2	1.12	1.20	1.26	1.28	-0.08	0.670	0.853	(B) White
HAP1	17q21.2	3.26	3.16	1.55	1.78	0.10	0.670	0.853	(A) Black or African American
HIF1AN	10q24.31	10.04	10.07	0.46	0.46	-0.03	0.670	0.853	(B) White
ARHGAP9	12q13.3	8.03	7.96	1.14	1.15	0.07	0.670	0.853	(A) Black or African American
AIM2	1q23.1-q23.2	6.47	6.33	2.14	2.12	0.14	0.670	0.853	(A) Black or African American
NUDT16	3q22.1	9.62	9.66	0.63	0.65	-0.04	0.671	0.853	(B) White
EPB41L4A	5q22.1-q22.2	8.29	8.37	1.22	1.10	-0.08	0.671	0.853	(B) White
PTPRB	12q15	9.23	9.30	1.19	1.05	-0.07	0.671	0.853	(B) White
DUSP10	1q41	8.56	8.50	0.87	0.94	0.06	0.671	0.853	(A) Black or African American
NXPH4	12q13.3	5.23	5.12	1.85	2.18	0.12	0.671	0.853	(A) Black or African American
TMEM14B	6p24.2	10.24	10.28	0.66	0.64	-0.04	0.671	0.853	(B) White
C6ORF15	6p21.33	1.10	0.99	1.73	1.65	0.11	0.671	0.853	(A) Black or African American
BBS9	7p14.3	8.07	8.02	0.71	0.64	0.04	0.671	0.853	(A) Black or African American
KLHL40	3p22.1	0.17	0.15	0.38	0.38	0.02	0.671	0.853	(A) Black or African American
TSPAN11	12p11.21	8.20	8.07	2.17	1.98	0.14	0.671	0.853	(A) Black or African American
EPX	17q22	0.92	0.98	1.00	0.77	-0.06	0.671	0.853	(B) White
PUM3	9p24.2	9.07	9.11	0.59	0.63	-0.04	0.671	0.853	(B) White
UGT1A6	2q37.1	5.49	5.25	3.84	4.00	0.24	0.672	0.854	(A) Black or African American
TNFRSF1B	1p36.22	10.19	10.24	0.77	0.87	-0.05	0.672	0.854	(B) White
PRR30	2p23.3	0.01	0.01	0.08	0.06	0.00	0.672	0.854	(A) Black or African American
TMEM132D	12q24.33	3.19	3.36	2.77	2.57	-0.17	0.672	0.854	(B) White
GTF2IRD2P1	7q11.23	7.61	7.55	0.89	0.75	0.06	0.672	0.854	(A) Black or African American
CTBS	1p22.3	9.20	9.24	0.64	0.58	-0.04	0.672	0.854	(B) White
TMEM117	12q12	6.15	6.09	0.88	0.92	0.06	0.672	0.854	(A) Black or African American
SP7	12q13.13	0.84	0.78	0.95	0.99	0.06	0.672	0.854	(A) Black or African American
RMC1	18q11.2	8.80	8.77	0.50	0.47	0.03	0.672	0.854	(A) Black or African American
CBX1	17q21.32	10.63	10.66	0.58	0.58	-0.04	0.672	0.854	(B) White
RND3	2q23.3	9.16	9.08	1.27	1.22	0.08	0.672	0.854	(A) Black or African American
LRRC1	6p12.1	8.96	8.92	0.62	0.63	0.04	0.672	0.854	(A) Black or African American
FAM224B	Yq11.222	1.36	1.24	2.05	2.09	0.13	0.673	0.855	(A) Black or African American
C6ORF132	6p21.1	7.28	7.34	0.95	0.84	-0.06	0.673	0.855	(B) White
FGF12	3q28-q29	4.05	3.93	1.91	1.97	0.12	0.673	0.855	(A) Black or African American
EPB42	15q15.2	0.16	0.14	0.32	0.35	0.02	0.673	0.855	(A) Black or African American
DCAF12L1	Xq25	0.57	0.64	1.07	1.43	-0.07	0.673	0.855	(B) White
SPACA1	6q15	0.07	0.05	0.36	0.34	0.02	0.673	0.855	(A) Black or African American
NKX2-4	20p11.22	0.44	0.52	1.24	1.32	-0.08	0.673	0.855	(B) White
OR2AG1	11p15.4	0.01	0.01	0.05	0.12	-0.00	0.673	0.855	(B) White
DPPA4	3q13.13	0.85	0.91	0.82	0.93	-0.05	0.673	0.855	(B) White
ELOVL7	5q12.1	7.61	7.69	1.22	1.32	-0.08	0.673	0.855	(B) White
UMOD	16p12.3	0.22	0.17	0.78	0.75	0.05	0.673	0.855	(A) Black or African American
DKK4	8p11.21	0.60	0.48	1.95	1.20	0.12	0.673	0.855	(A) Black or African American
CFDP1	16q23.1	9.39	9.42	0.53	0.54	-0.03	0.673	0.855	(B) White
RHOXF1	Xq24	1.10	1.02	1.21	1.24	0.08	0.673	0.855	(A) Black or African American
PRKD3	2p22.2	9.75	9.79	0.63	0.71	-0.04	0.673	0.855	(B) White
CASP2	7q34	9.98	9.94	0.53	0.51	0.03	0.673	0.855	(A) Black or African American
LRFN2	6p21.2-p21.1	1.50	1.39	1.84	1.62	0.11	0.673	0.855	(A) Black or African American
