Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
KCNJ4	22q13.1	3.23	3.01	2.06	1.55	0.22	0.464	0.633	(A) Black or African American
BAIAP2L2	22q13.1	8.46	8.21	2.40	1.63	0.25	0.464	0.633	(A) Black or African American
VIT	2p22.2	0.90	0.78	1.14	1.07	0.12	0.464	0.633	(A) Black or African American
BTNL9	5q35.3	9.21	9.42	1.98	1.58	-0.21	0.464	0.633	(B) White
KLF14	7q32.2	0.39	0.29	0.97	0.63	0.10	0.464	0.633	(A) Black or African American
NIPA2	15q11.2	9.73	9.68	0.46	0.41	0.05	0.464	0.633	(A) Black or African American
BCL2L1	20q11.21	12.04	11.98	0.54	0.52	0.06	0.464	0.633	(A) Black or African American
IFNA17	9p21.3	0.03	0.01	0.15	0.09	0.02	0.465	0.633	(A) Black or African American
MIR205HG	1q32.2	0.56	0.47	0.77	1.14	0.09	0.465	0.633	(A) Black or African American
OR2AG2	11p15.4	0.33	0.28	0.46	0.40	0.05	0.465	0.633	(A) Black or African American
TAF9	5q13.2	10.08	10.04	0.38	0.39	0.04	0.465	0.634	(A) Black or African American
GIP	17q21.32	0.03	0.06	0.17	0.41	-0.02	0.465	0.634	(B) White
FXYD4	10q11.21	1.13	0.87	2.41	2.02	0.26	0.465	0.634	(A) Black or African American
MT3	16q13	6.18	5.82	3.41	3.10	0.37	0.465	0.634	(A) Black or African American
CA10	17q21.33-q22	1.09	0.93	1.49	1.64	0.16	0.465	0.634	(A) Black or African American
SLC16A3	17q25.3	12.11	12.27	1.61	0.98	-0.17	0.465	0.634	(B) White
MROH9	1q24.3	0.11	0.14	0.29	0.32	-0.03	0.465	0.634	(B) White
B3GALT4	6p21.32	7.38	7.30	0.78	0.72	0.08	0.465	0.634	(A) Black or African American
RETNLB	3q13.13	0.04	0.02	0.23	0.11	0.02	0.465	0.634	(A) Black or African American
ZNF483	9q31.3	4.62	4.51	0.98	0.96	0.11	0.465	0.634	(A) Black or African American
RGCC	13q14.11	10.34	10.50	1.54	0.97	-0.16	0.466	0.634	(B) White
SLC35G1	10q23.33	6.24	6.33	0.79	0.63	-0.08	0.466	0.634	(B) White
SMPD3	16q22.1	5.21	5.11	0.89	0.95	0.10	0.466	0.634	(A) Black or African American
PTF1A	10p12.2	0.25	0.20	0.46	0.33	0.05	0.466	0.635	(A) Black or African American
CMTR2	16q22.2	9.02	9.07	0.51	0.53	-0.06	0.466	0.635	(B) White
MIR9-3HG	15q26.1	5.46	5.74	2.65	2.44	-0.28	0.466	0.635	(B) White
VPREB1	22q11.22	0.08	0.04	0.38	0.19	0.04	0.466	0.635	(A) Black or African American
FANCE	6p21.31	5.84	5.92	0.79	0.65	-0.08	0.466	0.635	(B) White
DNMT3A	2p23.3	8.50	8.56	0.51	0.49	-0.05	0.466	0.635	(B) White
DHCR7	11q13.4	8.96	8.88	0.75	0.71	0.08	0.466	0.635	(A) Black or African American
GUCA1B	6p21.1	4.11	4.00	1.05	1.07	0.11	0.466	0.635	(A) Black or African American
ANKRD1	10q23.31	3.59	3.35	2.26	1.65	0.24	0.467	0.635	(A) Black or African American
EIF4A3	17q25.3	10.38	10.33	0.42	0.40	0.04	0.467	0.635	(A) Black or African American
SNX3	6q21	11.87	11.91	0.43	0.46	-0.05	0.467	0.635	(B) White
SPRED3	19q13.2	1.12	1.21	0.86	0.98	-0.10	0.467	0.635	(B) White
CORIN	4p12	3.87	3.97	0.87	0.87	-0.09	0.467	0.635	(B) White
RPP14	3p14.3	8.58	8.52	0.58	0.40	0.06	0.467	0.635	(A) Black or African American
H2AFZ	4q23	11.03	10.98	0.44	0.44	0.05	0.467	0.635	(A) Black or African American
ZNF256	19q13.43	6.65	6.58	0.64	0.70	0.07	0.467	0.636	(A) Black or African American
KCNJ14	19q13.33	4.68	4.61	0.67	0.81	0.07	0.467	0.636	(A) Black or African American
PRODH	22q11.21	9.50	9.29	2.02	2.08	0.22	0.467	0.636	(A) Black or African American
NABP1	2q32.3	8.22	8.13	0.81	0.88	0.09	0.467	0.636	(A) Black or African American
MRPL32	7p14.1	9.81	9.76	0.45	0.45	0.05	0.468	0.636	(A) Black or African American
PSG3	19q13.2	0.15	0.20	0.46	0.78	-0.06	0.468	0.636	(B) White
GNAS-AS1	20q13.32	1.54	1.42	1.09	1.10	0.12	0.468	0.636	(A) Black or African American
ZNF317	19p13.2	9.39	9.43	0.39	0.27	-0.04	0.468	0.636	(B) White
PAWR	12q21.2	7.70	7.64	0.59	0.66	0.07	0.468	0.636	(A) Black or African American
HARS	5q31.3	10.57	10.62	0.40	0.43	-0.04	0.468	0.637	(B) White
SH3YL1	2p25.3	9.95	10.04	0.85	0.87	-0.09	0.468	0.637	(B) White
SIGLECL1	19q13.41	0.19	0.24	0.44	0.68	-0.05	0.468	0.637	(B) White
SUN3	7p12.3	0.39	0.33	0.54	0.54	0.06	0.468	0.637	(A) Black or African American
NHP2	5q35.3	10.31	10.24	0.59	0.60	0.06	0.468	0.637	(A) Black or African American
DEDD	1q23.3	9.54	9.57	0.29	0.33	-0.03	0.468	0.637	(B) White
C17ORF102	17q12	1.47	1.33	1.36	0.96	0.14	0.468	0.637	(A) Black or African American
MOG	6p22.1	0.49	0.33	1.54	1.17	0.16	0.468	0.637	(A) Black or African American
KRTAP12-4	21q22.3	0.02	0.01	0.17	0.06	0.02	0.468	0.637	(A) Black or African American
MRC2	17q23.2	9.74	9.87	1.16	1.26	-0.13	0.468	0.637	(B) White
CTNNB1	3p22.1	12.63	12.70	0.70	0.52	-0.07	0.468	0.637	(B) White
KRTAP13-1	21q22.11	0.05	0.02	0.23	0.13	0.02	0.468	0.637	(A) Black or African American
ODF3L1	15q24.2	3.25	3.11	1.36	1.16	0.14	0.469	0.637	(A) Black or African American
ZNF213	16p13.3	8.49	8.44	0.40	0.61	0.05	0.469	0.637	(A) Black or African American
LEKR1	3q25.31	4.21	4.13	0.82	0.78	0.09	0.469	0.638	(A) Black or African American
MT1L	16q13	5.80	5.96	1.53	1.44	-0.16	0.469	0.638	(B) White
TMEM170A	16q23.1	9.19	9.23	0.37	0.41	-0.04	0.469	0.638	(B) White
GNRH2	20p13	0.10	0.07	0.24	0.21	0.03	0.469	0.638	(A) Black or African American
DCT	13q32.1	2.08	2.22	1.34	1.25	-0.14	0.470	0.638	(B) White
UMODL1-AS1	21q22.3	0.70	0.58	1.09	0.81	0.11	0.470	0.638	(A) Black or African American
RCOR1	14q32.31-q32.32	9.39	9.45	0.55	0.50	-0.06	0.470	0.638	(B) White
HBBP1	11p15.4	0.07	0.09	0.20	0.33	-0.02	0.470	0.638	(B) White
AMIGO2	12q13.11	7.83	7.96	1.25	0.91	-0.13	0.470	0.638	(B) White
TMEM212	3q26.31	0.24	0.28	0.35	0.36	-0.04	0.470	0.638	(B) White
NUDT3	6p21.31	8.90	8.93	0.32	0.32	-0.03	0.470	0.638	(B) White
LTB	6p21.33	6.83	6.99	1.53	1.45	-0.16	0.470	0.638	(B) White
NUDT4	12q22	9.78	9.70	0.83	0.68	0.09	0.470	0.638	(A) Black or African American
EIF2D	1q32.1	10.20	10.24	0.36	0.41	-0.04	0.470	0.638	(B) White
DHRS2	14q11.2	2.22	2.42	1.85	2.20	-0.20	0.470	0.639	(B) White
FGF6	12p13.32	0.02	0.01	0.13	0.10	0.01	0.470	0.639	(A) Black or African American
EXOSC2	9q34.12	8.68	8.72	0.40	0.42	-0.04	0.471	0.639	(B) White
HPS4	22q12.1	10.06	10.12	0.48	0.52	-0.05	0.471	0.639	(B) White
CT45A1	Xq26.3	0.29	0.37	0.62	1.11	-0.08	0.471	0.639	(B) White
PSG10P	19q13.2	0.07	0.09	0.20	0.45	-0.03	0.471	0.639	(B) White
ELF5	11p13	1.33	1.15	1.72	1.35	0.18	0.471	0.639	(A) Black or African American
KTN1-AS1	14q22.3	4.97	4.88	0.94	0.71	0.10	0.471	0.639	(A) Black or African American
SLC16A5	17q25.1	6.59	6.45	1.37	1.15	0.14	0.471	0.639	(A) Black or African American
UNCX	7p22.3	0.10	0.05	0.45	0.22	0.05	0.471	0.639	(A) Black or African American
RGS10	10q26.11	8.69	8.78	0.86	0.92	-0.09	0.471	0.639	(B) White
NTNG1	1p13.3	2.02	1.77	2.40	1.90	0.25	0.471	0.639	(A) Black or African American
OPRPN	4q13.3	0.04	0.06	0.22	0.24	-0.02	0.471	0.639	(B) White
B3GNT4	12q24.31	6.17	6.37	1.90	1.81	-0.20	0.471	0.639	(B) White
TMEM79	1q22	6.77	6.71	0.57	0.57	0.06	0.472	0.640	(A) Black or African American
FREM2	13q13.3	8.45	8.23	2.02	2.19	0.22	0.472	0.640	(A) Black or African American
PSME2	14q12	10.75	10.82	0.67	0.68	-0.07	0.472	0.640	(B) White
NXPE4	11q23.2	1.16	1.00	1.54	1.26	0.16	0.472	0.640	(A) Black or African American
IGF1R	15q26.3	11.18	11.10	0.80	0.74	0.08	0.472	0.640	(A) Black or African American
AOC1	7q36.1	10.90	11.28	3.63	2.92	-0.38	0.472	0.640	(B) White
AKR1B10	7q33	3.15	2.79	3.44	2.90	0.36	0.472	0.640	(A) Black or African American
LHFPL3-AS2	7q22.2-q22.3	5.22	5.44	2.08	2.19	-0.22	0.472	0.640	(B) White
HSD3B1	1p12	0.12	0.16	0.38	0.53	-0.04	0.472	0.640	(B) White
SMCP	1q21.3	0.04	0.02	0.22	0.10	0.02	0.473	0.641	(A) Black or African American
KIAA0355	19q13.11	9.99	10.06	0.67	0.55	-0.07	0.473	0.641	(B) White
ADCYAP1	18p11.32	3.59	3.82	2.17	1.64	-0.23	0.473	0.641	(B) White
MYH13	17p13.1	1.06	1.24	1.72	1.91	-0.19	0.473	0.641	(B) White
TAS2R43	12p13.2	0.48	0.42	0.55	0.52	0.06	0.474	0.642	(A) Black or African American
SMR3B	4q13.3	0.06	0.03	0.29	0.19	0.03	0.474	0.642	(A) Black or African American
THAP8	19q13.12	7.07	6.99	0.75	0.60	0.08	0.474	0.642	(A) Black or African American
LDLRAD3	11p13	8.05	8.16	1.15	0.84	-0.12	0.474	0.642	(B) White
GJB4	1p34.3	1.93	1.72	2.01	1.87	0.21	0.474	0.642	(A) Black or African American
C2CD2	21q22.3	9.77	9.71	0.55	0.48	0.06	0.474	0.642	(A) Black or African American
OR10H4	19p13.12	0.04	0.01	0.26	0.07	0.03	0.474	0.642	(A) Black or African American
RNF113A	Xq24	8.27	8.23	0.36	0.49	0.04	0.474	0.642	(A) Black or African American
ZNF287	17p11.2	6.83	6.90	0.65	0.55	-0.07	0.474	0.642	(B) White
HCG18	6p22.1	8.53	8.47	0.54	0.42	0.06	0.474	0.642	(A) Black or African American
DAAM1	14q23.1	7.36	7.50	1.31	0.86	-0.13	0.474	0.643	(B) White
WDR31	9q32	5.46	5.59	1.25	1.22	-0.13	0.475	0.643	(B) White
URAD	13q12.2	0.05	0.03	0.20	0.22	0.02	0.475	0.643	(A) Black or African American
PIK3C2G	12p12.3	0.88	0.69	1.75	1.47	0.18	0.475	0.643	(A) Black or African American
PELI1	2p14	9.83	9.90	0.58	0.62	-0.06	0.475	0.643	(B) White
GINM1	6q25.1	9.68	9.75	0.62	0.58	-0.07	0.475	0.643	(B) White
FRMD1	6q27	3.48	3.22	2.46	2.23	0.26	0.475	0.643	(A) Black or African American
CCL13	17q12	2.65	2.84	1.79	1.75	-0.19	0.475	0.643	(B) White
PUDP	Xp22.31	8.83	8.78	0.54	0.51	0.06	0.475	0.643	(A) Black or African American
PPP6R3	11q13.2	10.80	10.83	0.25	0.24	-0.03	0.475	0.643	(B) White
TMPRSS11B	4q13.2	0.09	0.06	0.31	0.19	0.03	0.475	0.643	(A) Black or African American
SNTG2	2p25.3	1.02	0.87	1.42	1.16	0.15	0.475	0.643	(A) Black or African American
ZIC5	13q32.3	0.78	0.93	1.31	1.54	-0.14	0.475	0.643	(B) White
C15ORF39	15q24.2	9.94	9.85	0.88	0.67	0.09	0.476	0.643	(A) Black or African American
SLC12A4	16q22.1	10.89	10.84	0.47	0.50	0.05	0.476	0.643	(A) Black or African American
PPM1E	17q22	3.87	3.71	1.55	1.41	0.16	0.476	0.643	(A) Black or African American
APCDD1L	20q13.32	3.72	3.97	2.44	2.35	-0.26	0.476	0.643	(B) White
LRTOMT	11q13.4	7.64	7.59	0.48	0.48	0.05	0.476	0.643	(A) Black or African American
C4ORF46	4q32.1	7.21	7.27	0.53	0.48	-0.06	0.476	0.643	(B) White
OR56A5	11p15.4	0.09	0.05	0.41	0.16	0.04	0.476	0.643	(A) Black or African American
IDNK	9q21.32	7.12	7.04	0.76	0.77	0.08	0.476	0.643	(A) Black or African American
TMEM179	14q32.33	1.14	1.28	1.28	1.40	-0.14	0.476	0.644	(B) White
SCGB1D1	11q12.3	0.01	0.00	0.10	0.05	0.01	0.476	0.644	(A) Black or African American
SCARNA20	17q23.2	0.02	0.01	0.14	0.06	0.01	0.476	0.644	(A) Black or African American
BBS4	15q24.1	8.92	8.87	0.47	0.53	0.05	0.476	0.644	(A) Black or African American
FZD7	2q33.1	7.94	8.06	1.11	0.93	-0.12	0.476	0.644	(B) White
BTBD1	15q25.2	10.40	10.35	0.52	0.44	0.05	0.477	0.644	(A) Black or African American
TBC1D10B	16p11.2	10.25	10.22	0.25	0.40	0.03	0.477	0.644	(A) Black or African American
COL6A1	21q22.3	12.14	12.25	1.02	1.00	-0.11	0.477	0.644	(B) White
MTFR1L	1p36.11	10.16	10.20	0.42	0.47	-0.05	0.477	0.644	(B) White
DMBT1P1	10q26.13	0.07	0.03	0.41	0.13	0.04	0.477	0.644	(A) Black or African American
LIMS3-LOC440895	2q13	5.35	5.20	1.42	1.15	0.15	0.477	0.645	(A) Black or African American
LINC00319	21q22.3	1.27	1.14	1.15	1.10	0.12	0.477	0.645	(A) Black or African American
IFT88	13q12.11	8.75	8.83	0.73	0.61	-0.08	0.477	0.645	(B) White
OR10A4	11p15.4	0.07	0.09	0.19	0.25	-0.02	0.477	0.645	(B) White
C1ORF141	1p31.3	0.03	0.04	0.14	0.19	-0.02	0.477	0.645	(B) White
SLC43A1	11q12.1	6.58	6.68	0.95	0.99	-0.10	0.477	0.645	(B) White
HNF1A-AS1	12q24.31	5.55	5.70	1.39	1.56	-0.15	0.477	0.645	(B) White
GSX2	4q12	0.21	0.15	0.54	0.41	0.06	0.477	0.645	(A) Black or African American
DENND2C	1p13.2	5.35	5.47	1.16	0.88	-0.12	0.478	0.645	(B) White
TMEM60	7q11.23	8.34	8.40	0.57	0.49	-0.06	0.478	0.645	(B) White
OR4D6	11q12.1	0.05	0.02	0.32	0.12	0.03	0.478	0.645	(A) Black or African American
MED19	11q12.1	7.67	7.63	0.35	0.45	0.04	0.478	0.645	(A) Black or African American
MUSTN1	3p21.1	5.69	5.51	1.69	1.51	0.18	0.478	0.645	(A) Black or African American
SLC23A3	2q35	8.04	8.33	2.77	2.48	-0.29	0.478	0.645	(B) White
CATSPER1	11q13.1	2.50	2.38	1.17	1.18	0.12	0.478	0.645	(A) Black or African American
MSI2	17q22	7.94	7.84	1.01	0.81	0.10	0.478	0.645	(A) Black or African American
OSBPL5	11p15.4	9.03	8.95	0.71	0.73	0.08	0.478	0.645	(A) Black or African American
LAMB1	7q31.1	12.38	12.28	0.91	0.77	0.09	0.478	0.645	(A) Black or African American
GPR50	Xq28	0.16	0.12	0.40	0.38	0.04	0.478	0.646	(A) Black or African American
HSP90AB4P	15q21.3	1.29	1.16	1.28	0.92	0.13	0.479	0.646	(A) Black or African American
SRRM2	16p13.3	13.33	13.26	0.58	0.65	0.06	0.479	0.646	(A) Black or African American
C2ORF88	2q32.2	6.80	6.92	1.04	1.20	-0.11	0.479	0.646	(B) White
MSRB1	16p13.3	9.96	10.07	1.11	0.90	-0.11	0.479	0.646	(B) White
APOA1	11q23.3	1.88	1.71	1.56	1.75	0.17	0.479	0.646	(A) Black or African American
ABHD18	4q28.2	6.84	6.78	0.57	0.77	0.06	0.479	0.646	(A) Black or African American
FGF11	17p13.1	9.16	9.36	1.87	1.51	-0.19	0.479	0.646	(B) White
MAP3K1	5q11.2	9.81	9.87	0.58	0.61	-0.06	0.479	0.646	(B) White
SPRYD7	13q14.2	8.64	8.60	0.39	0.42	0.04	0.479	0.646	(A) Black or African American
PGBD3	10q11.23	6.45	6.41	0.45	0.37	0.05	0.479	0.646	(A) Black or African American
ATP23	12q14.1	6.74	6.80	0.56	0.58	-0.06	0.479	0.646	(B) White
ASAP2	2p25.1|2p24	10.15	10.25	0.99	0.61	-0.10	0.479	0.646	(B) White
SYTL2	11q14.1	10.33	10.49	1.58	1.14	-0.16	0.479	0.646	(B) White
SCARNA22	4p16.3	0.01	0.01	0.06	0.10	-0.01	0.479	0.646	(B) White
EXOC2	6p25.3	9.37	9.42	0.43	0.37	-0.04	0.479	0.646	(B) White
SPATA31C1	9q22.1	0.37	0.30	0.62	0.58	0.06	0.479	0.646	(A) Black or African American
ZNF439	19p13.2	6.91	6.83	0.75	0.78	0.08	0.480	0.646	(A) Black or African American
NMUR2	5q33.1	0.51	0.60	0.85	0.74	-0.09	0.480	0.646	(B) White
FCN3	1p36.11	8.15	8.35	2.00	1.42	-0.20	0.480	0.646	(B) White
FLNC	7q32.1	7.61	7.39	2.16	2.01	0.22	0.480	0.647	(A) Black or African American
IRF6	1q32.2	6.91	6.70	2.07	1.92	0.22	0.480	0.647	(A) Black or African American
RGS16	1q25.3	8.04	7.91	1.29	1.16	0.13	0.480	0.647	(A) Black or African American
TIMM9	14q23.1	8.87	8.82	0.51	0.52	0.05	0.480	0.647	(A) Black or African American
DNPEP	2q35	10.47	10.51	0.43	0.45	-0.05	0.480	0.647	(B) White
ZNHIT3	17q12	9.05	9.08	0.32	0.34	-0.03	0.480	0.647	(B) White
KCMF1	2p11.2	10.08	10.11	0.32	0.29	-0.03	0.480	0.647	(B) White
SNORA9	7p13	0.05	0.06	0.15	0.20	-0.02	0.481	0.647	(B) White
GP5	3q29	2.41	2.53	1.10	1.04	-0.11	0.481	0.647	(B) White
ORAI3	16p11.2	10.12	10.21	0.80	0.67	-0.08	0.481	0.647	(B) White
ODF1	8q22.3	0.10	0.07	0.34	0.21	0.03	0.481	0.647	(A) Black or African American
TPSAB1	16p13.3	7.34	7.54	1.92	1.59	-0.20	0.481	0.648	(B) White
LOC100130691	2q31.2	4.39	4.33	0.55	0.59	0.06	0.481	0.648	(A) Black or African American
CHD4	12p13.31	12.21	12.25	0.32	0.37	-0.03	0.481	0.648	(B) White
MLXIP	12q24.31	9.81	9.73	0.75	0.68	0.08	0.481	0.648	(A) Black or African American
NTRK3	15q25.3	5.15	4.96	1.86	1.75	0.19	0.481	0.648	(A) Black or African American
KRT3	12q13.13	0.06	0.09	0.28	0.37	-0.03	0.481	0.648	(B) White
HLA-L	6p22.1	6.10	5.99	1.07	1.04	0.11	0.481	0.648	(A) Black or African American
HMGCR	5q13.3	9.32	9.39	0.61	0.52	-0.06	0.481	0.648	(B) White
TNRC6C	17q25.3	8.44	8.51	0.69	0.54	-0.07	0.481	0.648	(B) White
CCM2	7p13	10.06	9.99	0.65	0.63	0.07	0.482	0.648	(A) Black or African American
LIG3	17q12	8.45	8.49	0.42	0.38	-0.04	0.482	0.649	(B) White
CALM2	2p21	12.72	12.67	0.43	0.44	0.04	0.482	0.649	(A) Black or African American
SUV39H1	Xp11.23	7.58	7.63	0.40	0.53	-0.04	0.482	0.649	(B) White
SATL1	Xq21.1	4.75	4.82	0.61	0.61	-0.06	0.482	0.649	(B) White
TTTY10	Yq11.223	0.57	0.48	0.87	0.74	0.09	0.482	0.649	(A) Black or African American
GSPT1	16p13.13	11.08	11.14	0.55	0.42	-0.06	0.482	0.649	(B) White
MEGF10	5q23.2	1.81	1.96	1.37	1.35	-0.14	0.482	0.649	(B) White
CCDC25	8p21.1	9.81	9.77	0.42	0.43	0.04	0.483	0.649	(A) Black or African American
CDH10	5p14.2-p14.1	0.63	0.52	1.02	0.88	0.10	0.483	0.649	(A) Black or African American
TRHDE-AS1	12q21.1	5.22	5.51	2.81	2.31	-0.29	0.483	0.649	(B) White
SLC16A2	Xq13.2	8.88	8.98	0.93	0.96	-0.10	0.483	0.649	(B) White
CREB5	7p15.1	9.39	9.51	1.14	1.02	-0.12	0.483	0.649	(B) White
PEG3	19q13.43	6.47	6.33	1.34	1.11	0.14	0.483	0.649	(A) Black or African American
EGFLAM	5p13.2-p13.1	7.66	7.81	1.48	1.32	-0.15	0.483	0.649	(B) White
ADGRG1	16q21	12.79	12.69	0.87	0.93	0.09	0.483	0.649	(A) Black or African American
SLC22A25	11q12.3	0.16	0.12	0.41	0.51	0.04	0.483	0.650	(A) Black or African American
MARCH11	5p15.1	0.28	0.17	1.06	0.74	0.11	0.483	0.650	(A) Black or African American
KCTD5	16p13.3	8.98	8.95	0.33	0.42	0.04	0.483	0.650	(A) Black or African American
KRTAP5-5	11p15.5	0.12	0.09	0.38	0.34	0.04	0.483	0.650	(A) Black or African American
GLDN	15q21.2	4.64	4.86	2.24	1.61	-0.23	0.483	0.650	(B) White
MAGEA9B	Xq28	0.26	0.19	0.72	0.54	0.07	0.483	0.650	(A) Black or African American
FOXI2	10q26.2	2.48	2.22	2.52	2.03	0.26	0.484	0.650	(A) Black or African American
EPHA5	4q13.1-q13.2	0.61	0.43	1.73	1.05	0.17	0.484	0.650	(A) Black or African American
FSHR	2p16.3	0.82	0.70	1.23	1.01	0.12	0.484	0.650	(A) Black or African American
SMARCA1	Xq25-q26.1	10.07	10.00	0.67	0.62	0.07	0.484	0.650	(A) Black or African American
TLR5	1q41	7.01	7.10	0.92	0.94	-0.10	0.484	0.651	(B) White
POTEH	22q11.1	0.01	0.03	0.10	0.15	-0.01	0.484	0.651	(B) White
NARS	18q21.31	11.64	11.59	0.52	0.43	0.05	0.484	0.651	(A) Black or African American
AMBRA1	11p11.2	9.62	9.66	0.33	0.35	-0.03	0.485	0.651	(B) White
USE1	19p13.11	8.67	8.60	0.69	0.66	0.07	0.485	0.651	(A) Black or African American
PLIN1	15q26.1	4.11	4.25	1.40	1.50	-0.15	0.485	0.651	(B) White
PPFIBP1	12p11.23-p11.22	11.35	11.43	0.79	0.73	-0.08	0.485	0.651	(B) White
ZNF75A	16p13.3	7.85	7.79	0.53	0.51	0.05	0.485	0.651	(A) Black or African American
LMNTD1	12p12.1	0.03	0.05	0.15	0.22	-0.02	0.485	0.651	(B) White
GTPBP8	3q13.2	6.95	7.00	0.44	0.53	-0.05	0.485	0.651	(B) White
DUSP23	1q23.2	10.05	9.94	1.13	0.95	0.11	0.485	0.651	(A) Black or African American
KRTAP19-6	21q22.11	0.01	0.00	0.10	0.05	0.01	0.485	0.651	(A) Black or African American
SLC25A14	Xq26.1	7.06	7.02	0.42	0.46	0.04	0.485	0.651	(A) Black or African American
LRRC75A	17p11.2	5.84	5.95	1.14	0.86	-0.11	0.485	0.652	(B) White
NFRKB	11q24.3	9.22	9.19	0.33	0.40	0.03	0.485	0.652	(A) Black or African American
RAP2B	3q25.2	9.96	9.88	0.75	0.59	0.08	0.486	0.652	(A) Black or African American
TRNT1	3p26.2	7.63	7.56	0.65	0.52	0.07	0.486	0.652	(A) Black or African American
TAS2R4	7q34	2.01	1.92	0.84	0.92	0.09	0.486	0.652	(A) Black or African American
FAIM	3q22.3	7.86	7.92	0.60	0.64	-0.06	0.486	0.652	(B) White
IRX3	16q12.2	9.75	9.95	1.90	1.42	-0.19	0.486	0.652	(B) White
CCNH	5q14.3	9.17	9.12	0.41	0.39	0.04	0.486	0.652	(A) Black or African American
UIMC1	5q35.2	8.79	8.83	0.43	0.37	-0.04	0.486	0.652	(B) White
CPN2	3q29	3.02	3.30	2.53	3.12	-0.27	0.486	0.652	(B) White
AK5	1p31.1	3.24	3.04	2.05	1.46	0.20	0.486	0.652	(A) Black or African American
SNORA18	11q21	0.18	0.14	0.39	0.30	0.04	0.486	0.652	(A) Black or African American
ISOC2	19q13.42	10.48	10.40	0.80	0.88	0.08	0.486	0.652	(A) Black or African American
ITGA6	2q31.1	11.99	12.08	0.84	0.90	-0.09	0.486	0.652	(B) White
DBH	9q34.2	3.27	3.16	1.04	1.17	0.11	0.486	0.652	(A) Black or African American
EPHA10	1p34.3	2.78	3.00	2.08	2.42	-0.22	0.486	0.652	(B) White
SPAG5	17q11.2	8.12	8.25	1.26	1.19	-0.13	0.486	0.652	(B) White
GCFC2	2p12	8.76	8.79	0.34	0.42	-0.04	0.486	0.652	(B) White
CCDC22	Xp11.23	8.90	8.86	0.32	0.46	0.04	0.487	0.652	(A) Black or African American
SH3BP4	2q37.2	10.48	10.57	0.86	0.74	-0.09	0.487	0.652	(B) White
POU3F4	Xq21.1	0.30	0.18	1.21	0.69	0.12	0.487	0.653	(A) Black or African American
DESI1	22q13.2	8.13	8.20	0.70	0.64	-0.07	0.487	0.653	(B) White
RARRES1	3q25.32	6.74	6.95	2.06	1.94	-0.21	0.487	0.653	(B) White
ZNF326	1p22.2	8.35	8.41	0.53	0.44	-0.05	0.487	0.653	(B) White
LOC401127	4p14	2.77	2.84	0.74	0.71	-0.08	0.487	0.653	(B) White
INPP1	2q32.2	8.98	9.03	0.47	0.50	-0.05	0.487	0.653	(B) White
KC6	-	0.33	0.44	0.98	1.16	-0.10	0.487	0.653	(B) White
LINC00608	2q35	0.05	0.08	0.31	0.26	-0.03	0.487	0.653	(B) White
MFN1	3q26.33	9.07	9.12	0.46	0.51	-0.05	0.487	0.653	(B) White
SIK1	21q22.3	10.65	10.51	1.43	1.05	0.14	0.487	0.653	(A) Black or African American
OR51G1	11p15.4	0.04	0.02	0.21	0.11	0.02	0.487	0.653	(A) Black or African American
GOLGA8EP	15q11.2	0.19	0.25	0.57	0.62	-0.06	0.487	0.653	(B) White
LRRC27	10q26.3	7.98	7.92	0.61	0.61	0.06	0.488	0.653	(A) Black or African American
CPLX2	5q35.2	0.62	0.46	1.67	1.15	0.17	0.488	0.653	(A) Black or African American
CILP2	19p13.11	2.72	2.90	1.69	2.07	-0.18	0.488	0.654	(B) White
OR2F1	7q35	0.08	0.06	0.20	0.19	0.02	0.488	0.654	(A) Black or African American
TLR9	3p21.2	4.31	4.21	0.93	0.99	0.10	0.488	0.654	(A) Black or African American
SHISA6	17p12	1.91	2.07	1.49	1.46	-0.15	0.488	0.654	(B) White
MPV17	2p23.3	10.14	10.08	0.57	0.54	0.06	0.488	0.654	(A) Black or African American
MFGE8	15q26.1	10.73	10.85	1.25	0.96	-0.12	0.488	0.654	(B) White
SPATA31B1P	9q21.32	0.03	0.02	0.13	0.11	0.01	0.488	0.654	(A) Black or African American
AWAT2	Xq13.1	0.22	0.26	0.45	0.48	-0.05	0.489	0.654	(B) White
SIMC1	5q35.2	7.20	7.30	0.89	0.97	-0.09	0.489	0.654	(B) White
PTX3	3q25.32	4.54	4.38	1.58	1.55	0.16	0.489	0.654	(A) Black or African American
P2RY6	11q13.4	6.66	6.53	1.27	1.19	0.13	0.489	0.654	(A) Black or African American
RUVBL2	19q13.33	10.53	10.47	0.55	0.63	0.06	0.489	0.655	(A) Black or African American
FAM86C1	11q13.4	6.87	6.81	0.57	0.50	0.06	0.489	0.655	(A) Black or African American
OR9Q1	11q12.1	0.28	0.34	0.58	0.52	-0.06	0.489	0.655	(B) White
OR10G2	14q11.2	0.09	0.13	0.37	0.34	-0.04	0.489	0.655	(B) White
AP2A1	19q13.33	10.91	10.87	0.37	0.49	0.04	0.489	0.655	(A) Black or African American
FGF20	8p22	1.07	1.16	0.91	0.88	-0.09	0.489	0.655	(B) White
PVT1	8q24.21	7.29	7.15	1.36	1.08	0.14	0.489	0.655	(A) Black or African American
